,title,imdbid,id,rating,year
7863,Creed,3076658.0,6588,2,2015
7864,In the Heart of the Sea,1390411.0,6589,1,2015
7865,"Hollow, The",4472596.0,6593,3,2015
7866,Love the Coopers,2279339.0,6595,3,2015
7867,Vacation,1524930.0,6596,3,2015
7868,Krampus,3850590.0,6601,3,2015
7869,Sisters,1850457.0,6609,3,2015
7870,Star Wars: The Force Awakens,2488496.0,6610,3,2015
7871,Pan,3332064.0,6611,1,2015
7872,By the Sea,3707106.0,6612,3,2015
7873,Hidden,2131532.0,6613,3,2015
7874,"Lobster, The",3464902.0,6614,3,2015
7875,Mistres America,2872462.0,6619,3,2015
7876,"Hateful Eight, The",3460252.0,6628,3,2015
7877,Point Break,2058673.0,6632,0,2015
7878,Concussion,3322364.0,6633,1,2015
7879,Dolly Parton&#39;s Coat of Many Colors,4767274.0,6634,3,2015
7880,Joy,2446980.0,6635,3,2015
7881,Stitcher,4858280.0,6636,0,2015
7882,Macbeth,2884018.0,6637,1,2015
7883,"Intern, The",2361509.0,6643,3,2015
7884,Captive,3268668.0,6644,3,2015
7885,"Big Short, The",1596363.0,6648,1,2015
7886,Man Up,3064298.0,6649,3,2015
7887,Daddy&#39;s Home,1528854.0,6651,1,2015
7888,"Danish Girl, The",810819.0,6655,3,2015
7889,Chi-Raq,4594834.0,6660,3,2015
7890,Mythica: The Darkspore,3478232.0,6661,3,2015
7891,This changes everything,1870548.0,6665,3,2015
7892,After the Ball,3717016.0,6667,3,2015
7893,Legend,3569230.0,6671,3,2015
7894,A Sort of Homecoming,3303652.0,6674,3,2015
7895,Bill,2978576.0,6715,2,2015
7896,Anamolisa,2401878.0,6677,2,2015
7897,"Transporter Refueled, The",2938956.0,6678,3,2015
7898,Comment c&#39;est loin,4576612.0,6683,1,2015
7899,"Last Witch Hunter, The",1618442.0,6684,3,2015
7900,Advantageous,3090670.0,6685,3,2015
7901,Uncanny,2321502.0,6692,0,2015
7902,Anna Unbound,4069042.0,6696,3,2015
7903,Miss You Already,2245003.0,6706,3,2015
7904,Spotlight,1895587.0,6707,1,2015
7905,Youth,3312830.0,6708,1,2015
7906,L&#39;attesa,3715122.0,6712,3,2015
7907,Temp&ecirc;te,3757648.0,6716,1,2015
7908,Queen of Earth,3993894.0,6717,3,2015
7909,Comoara,4515684.0,6719,1,2015
7910,Slow Learners,2537390.0,6723,3,2015
7911,Invisible Sister,4420110.0,6726,3,2015
7912,Little Big Master,4319698.0,6732,3,2015
7913,"Diary of a Teenage Girl, The",3172532.0,6737,3,2015
7914,Min lilla syster,4093680.0,6752,3,2015
7915,Till We Meet Again,2461340.0,6757,3,2015
7916,Meadowland,3529656.0,6767,3,2015
7917,"Meddler, The",4501454.0,6769,3,2015
7918,Marguerite,4428788.0,6770,3,2015
7919,Office,4392726.0,6771,3,2015
7920,Throne,4010918.0,6774,3,2015
7921,7 Letters,4691166.0,6775,3,2015
7922,"VVitch: A New-England Folktale, The",4263482.0,6777,3,2015
7923,Les ogres,4466872.0,6786,3,2015
7924,"Longest Ride, The",2726560.0,6787,3,2015
7925,Tiger House,2911674.0,6818,3,2015
7926,"Case of Hana and Alice, The",4125300.0,6823,3,2015
7927,Eye in the Sky,2057392.0,6836,3,2015
7928,Harbinger Down,3397918.0,6875,3,2015
7929,Anguish,3620762.0,6851,3,2015
7930,Baahubali: The Beginning,2631186.0,6855,1,2015
7931,Riaru onigokko,4439120.0,6866,3,2015
7932,Je suis un soldat,4485178.0,6868,3,2015
7933,Green Room,4062536.0,6887,3,2015
7934,A Country Called Home,3953626.0,6895,3,2015
7935,Family Fang,2097331.0,6889,3,2015
7936,Everest,2719848.0,6913,2,2015
7937,"Hello, My Name Is Doris",3766394.0,6925,3,2015
7938,A Perfect Day,3577624.0,6926,2,2015
7939,Sunset Song,2262161.0,6928,3,2015
7940,"Wave (B&oslash;lgen), The",3616916.0,6939,3,2015
7941,Z for Zachariah,1598642.0,6948,0,2015
7942,Max,3369806.0,6949,3,2015
7943,"Lady in the Van, The",3722070.0,6950,3,2015
7944,Experimenter,3726704.0,6955,2,2015
7945,Turbo Kid,3672742.0,6956,1,2015
7946,They Call Me Jeeg Robot,3775086.0,6959,1,2015
7947,Halal Love,5105218.0,6961,3,2015
7948,Maggie&#39;s Plan,3471098.0,6967,3,2015
7949,"Man Who Knew Infinity, The",787524.0,6969,0,2015
7950,Our Little Sister,3756788.0,6974,3,2015
7951,Equals,3289728.0,6982,3,2015
7952,Demolition,1172049.0,6985,1,2015
7953,"Visit, The",3567288.0,7015,3,2015
7954,"Bronze, The",3859304.0,7024,3,2015
7955,Jem and the Holograms,3614530.0,7029,3,2015
7956,Battle For Sevastopol,4084744.0,7041,3,2015
7957,Louder Than Bombs,2217859.0,7062,1,2015
7958,Survivor,3247714.0,7063,3,2015
7959,45 Years,3544082.0,7072,3,2015
7960,"Colony, The",4005402.0,7089,3,2015
7961,La belle saison,4080768.0,7091,3,2015
7962,Never Let Go,3833474.0,7178,1,2015
7963,Into the Forest,2625810.0,7102,3,2015
7964,Fourth Man Out,3978720.0,7111,1,2015
7965,Hrutar,3296658.0,7116,1,2015
7966,La memoria del agua,4341864.0,7132,2,2015
7967,A Royal Night Out,1837562.0,7197,3,2015
7968,Avril et le monde truque,3422078.0,7219,3,2015
7969,Miles Ahead,790770.0,7232,0,2015
7970,brothers of the wind,3532278.0,7253,0,2015
7971,"Sin Seer, The",3605262.0,7259,3,2015
7972,Tjuvheder,4153324.0,7270,3,2015
7973,600 millas [600 Miles],3685622.0,7305,0,2015
7974,Roald Dahl&#39;s Esio Trot,3205394.0,7327,1,2015
7975,Unexpected,4145304.0,7335,3,2015
7976,Embers,3503460.0,7343,1,2015
7977,Evolution,4291590.0,7347,0,2015
7978,"Girl King, The",1254322.0,7361,3,2015
7979,"33, The",2006295.0,7378,3,2015
7980,Parched,3043252.0,7538,3,2015
7981,Dragon Ball Z: Resurrection &#39;F&#39;,3819668.0,7427,1,2015
7982,Nil Battey Sannata,5005684.0,7441,3,2015
7983,Sweet Bean,4298958.0,7454,3,2015
7984,Long Way North,2262345.0,7458,1,2015
7985,Full Out,3977462.0,7482,3,2015
7986,"Milyy Khans, dorogoy Pyotr",3817188.0,7484,1,2015
7987,Already Tomorrow in Hong Kong,3700804.0,7494,2,2015
7988,Lavalantula,4060576.0,7502,3,2015
7989,Eaters,2109127.0,7503,1,2015
7990,Boi Neon,4899406.0,7511,3,2015
7991,Psychosis,6663788.0,7522,3,2015
7992,London Spy,4108134.0,7541,1,2015
7993,Ava&#39;s Possession,3727982.0,7558,3,2015
7994,Birigyaru,4195368.0,7577,3,2015
7995,"3Tails Movie: A Mermaid Adventure, The",3391348.0,7672,3,2015
7996,Fathers &amp; Daughters,2582502.0,7686,3,2015
7997,"Steps, The",3801372.0,7761,3,2015
7998,Dofus - Livre 1: Julith,4731504.0,7862,3,2015
7999,Girls Lost,4425152.0,7832,3,2015
8000,You&#39;re My Boss,4489160.0,7873,0,2015
8001,Intruders,4009278.0,7881,3,2015
8002,Synchronicity,2049543.0,7890,2,2015
8003,Sleeping with Other People,3165612.0,7902,3,2015
8004,Life,2948840.0,7916,3,2015
8005,Beasts of No Nation,1365050.0,7922,0,2015
8006,Harter Brocken,3981858.0,7931,3,2015
8007,Other Halves,4308714.0,7947,3,2015
8008,Emelie,4503598.0,7993,3,2015
8009,Burn Burn Burn,3627488.0,8000,3,2015
8010,Phoenix Incident,4341532.0,8006,1,2015
8011,"Stanford Prison Experiment, The",420293.0,8036,1,2015
8012,Hot Pursuit,2967224.0,8037,2,2015
8013,"Blackcoat&#39;s Daughter, The",3286052.0,8050,3,2015
8014,Maryland,4085084.0,8079,0,2015
8015,Love Live! The School Idol Movie,3837248.0,8081,3,2015
8016,Unfinished Business,2358925.0,8259,2,2015
8017,Scouts Guide to the Zombie Apocalypse,1727776.0,8227,1,2015
8018,"Gift, The",4178092.0,8233,3,2015
8019,Hitman: Agent 47,2679042.0,8334,0,2015
8020,Sharknado 3: Oh Hell No!,3899796.0,8352,3,2015
8021,Vampyres,3654680.0,8356,3,2015
8022,Mojave,2322517.0,8370,1,2015
8023,Alvin and the Chipmunks: The Road Chip,2974918.0,8375,1,2015
8024,High Rise,462335.0,8509,2,2015
8025,Shisha no teikoku (Empire of Corpses),4235644.0,8569,1,2015
8026,Portrait of a Serial Monogamist,2935662.0,8606,3,2015
8027,Atrapa la bandera [Capture the Flag],3896100.0,8614,1,2015
8028,Absolutely Anything,1727770.0,8643,3,2015
8029,A Walk in the Woods,1178665.0,8675,2,2015
8030,"Great Gilly Hopkins, The",1226766.0,8703,3,2015
8031,Bajirao Mastani,3735246.0,8738,2,2015
8032,Paul Blart: Mall Cop 2,3450650.0,8770,1,2015
8033,Highway to Hellas,4766604.0,8922,1,2015
8034,Woodlawn,4183692.0,9029,1,2015
8035,"Ethicist, The",12145728.0,9142,3,2015
8036,"Invitation, The",2400463.0,9180,3,2015
8037,Circle,3118452.0,9193,1,2015
8038,My Name Is Emily,3319018.0,9210,3,2015
8039,O Desolado,4692234.0,9248,3,2015
8040,A German Youth,3431798.0,9251,0,2015
8041,Montanha,2662716.0,9257,1,2015
8042,John From,3977428.0,9261,3,2015
8043,Samurai Warrior Queens,4794188.0,9486,3,2015
8044,Ip Man 3,2888046.0,9551,1,2015
8045,Sword of Vengeance,3622332.0,9611,0,2015
8046,"assassin, The",3508840.0,9942,2,2015
8047,Aluguel: O Filme,12268798.0,10034,0,2015
8048,"Wiz Live!, The",4718770.0,10159,3,2015
8049,Jane Got a Gun,2140037.0,6670,0,2016
8050,Vampires In Virginia,2938496.0,6669,3,2016
8051,"5th Wave, The",2304933.0,6680,2,2016
8052,"Hail, Caesar!",475290.0,6710,1,2016
8053,Pride and Prejudice and Zombies,1374989.0,6713,3,2016
8054,Bang Gang,3838728.0,6720,3,2016
8055,Les innocentes,4370784.0,6721,3,2016
8056,Deadpool,1431045.0,6722,1,2016
8057,Zootopia,2948356.0,6741,3,2016
8058,"Boy, The",3882082.0,6755,3,2016
8059,Whiskey Tango Foxtrot,3553442.0,6760,3,2016
8060,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2652118.0,6761,3,2016
8061,"Divergent Series: Allegiant, The",3410834.0,6768,3,2016
8062,10 Cloverfield Lane,1179933.0,6776,3,2016
8063,Belgica,3544218.0,6778,1,2016
8064,Triple 9,1712261.0,6779,3,2016
8065,Midnight Special,2649554.0,6783,1,2016
8066,Batman v Superman: Dawn of Justice,2975590.0,6788,2,2016
8067,"Huntsman: Winter&#39;s War, The",2381991.0,6790,3,2016
8068,Kung Fu Panda 3,2267968.0,6808,3,2016
8069,Justice League vs. Teen Titans,5091548.0,6812,3,2016
8070,Hardcore Henry,3072482.0,6820,1,2016
8071,"Boss, The",2702724.0,6821,3,2016
8072,Hush,5022702.0,6835,3,2016
8073,"Jungle Book, The",3040964.0,6837,2,2016
8074,"Forest, The",3387542.0,6856,3,2016
8075,Captain America: Civil War,3498820.0,6857,3,2016
8076,Keanu,4139124.0,6859,3,2016
8077,Ratchet &amp; Clank,2865120.0,6876,3,2016
8078,Mother&#39;s Day,4824302.0,6882,3,2016
8079,Extremis,5538078.0,6884,3,2016
8080,Love &amp; Friendship,3068194.0,6891,3,2016
8081,X-Men: Apocalypse,3385516.0,6894,3,2016
8082,10 Days In A Madhouse,3453052.0,6896,3,2016
8083,"Nice Guys, The",3799694.0,6898,3,2016
8084,Alice Through the Looking Glass,2567026.0,6908,3,2016
8085,Neighbors 2: Sorority Rising,4438848.0,6909,3,2016
8086,Warcraft,803096.0,6911,3,2016
8087,Sing Street,3544112.0,6914,1,2016
8088,Teenage Mutant Ninja Turtles: Out of the Shadows,3949660.0,6915,3,2016
8089,How to Be Single,1292566.0,6916,3,2016
8090,Gods of Egypt,2404233.0,6921,2,2016
8091,Now You See Me 2,3110958.0,6922,1,2016
8092,Me Before You,2674426.0,6927,3,2016
8093,Money Monster,2241351.0,6929,3,2016
8094,"Conjuring 2, The",3065204.0,6931,3,2016
8095,Finding Dory,2277860.0,6932,3,2016
8096,Approaching the Unknown,2674430.0,6934,0,2016
8097,Be Somebody,5512872.0,6942,3,2016
8098,Independence Day: Resurgence,1628841.0,6947,3,2016
8099,"Neon Demon, The",1974419.0,6952,3,2016
8100,"Shallows, The",4052882.0,6953,3,2016
8101,"Purge: Election Year, The",4094724.0,6962,3,2016
8102,"Secret Life of Pets, The",2709768.0,6963,2,2016
8103,"BFG, The",3691740.0,6964,3,2016
8104,Popstar: Never Stop Never Stopping,3960412.0,6965,1,2016
8105,Swiss Army Man,4034354.0,6968,2,2016
8106,Dad&#39;s Army,4104054.0,6970,3,2016
8107,"Fundamentals of Caring, The",2452386.0,6973,3,2016
8108,Mike and Dave Need Wedding Dates,2823054.0,6976,3,2016
8109,Ghostbusters,1289401.0,6977,3,2016
8110,Absolutely Fabulous: The Movie,2112096.0,6978,3,2016
8111,Cafe Society,4513674.0,6980,1,2016
8112,Norm of the North,1594972.0,6983,3,2016
8113,Criminal,3014866.0,6984,3,2016
8114,Star Trek Beyond,2660888.0,6991,1,2016
8115,13 Hours,4172430.0,6992,2,2016
8116,Eddie the Eagle,1083452.0,6998,2,2016
8117,Southside with You,4258698.0,6999,2,2016
8118,Batman: The Killing Joke,4853102.0,7000,1,2016
8119,Elvis &amp; Nixon,2093991.0,7005,2,2016
8120,Everybody Wants Some,2937696.0,7011,0,2016
8121,Tallulah,1639084.0,7013,3,2016
8122,Nerve,3531824.0,7014,3,2016
8123,High Strung,3451230.0,7016,2,2016
8124,Suicide Squad,1386697.0,7023,3,2016
8125,Bad Moms,4651520.0,7025,3,2016
8126,Lights Out,4786282.0,7040,3,2016
8127,Sausage Party,1700841.0,7042,3,2016
8128,Jason Bourne,4196776.0,7046,1,2016
8129,Dear Eleanor,2927212.0,7047,3,2016
8130,Sully,3263904.0,7052,1,2016
8131,War Dogs,2005151.0,7053,1,2016
8132,Un homme a la hauteur,4699388.0,7058,3,2016
8133,Busanhaeng,5700672.0,7061,3,2016
8134,Kubo and the Two Strings,4302938.0,7065,1,2016
8135,Voltron: Legendary Defender,5580664.0,7069,3,2016
8136,Don&#39;t Breathe,4160708.0,7080,3,2016
8137,Captain Fantastic,3553976.0,7082,3,2016
8138,"Light Between Oceans, The",2547584.0,7084,3,2016
8139,Kill Command,2667380.0,7087,1,2016
8140,Equity,3958780.0,7095,3,2016
8141,Die letzte Sau,5348774.0,7097,1,2016
8142,"Girl on the Train, The",3631112.0,7177,3,2016
8143,Adventures in Babysitting,4456850.0,7104,3,2016
8144,Raising the Bar,5274066.0,7105,3,2016
8145,Grease Live!,4366830.0,7106,3,2016
8146,Hell or High Water,2582782.0,7110,1,2016
8147,Morgan,4520364.0,7112,3,2016
8148,My Little Pony: Equestria Girls - Legend of Everfree,5474644.0,7113,3,2016
8149,El Olivo,3655972.0,7122,3,2016
8150,Snowden,3774114.0,7124,1,2016
8151,Catfight,5294198.0,7126,3,2016
8152,magnificent 7,2404435.0,7143,0,2016
8153,"Infiltrator, The",1355631.0,7147,3,2016
8154,Dirty 30,5521550.0,7154,3,2016
8155,La pazza gioia,4621872.0,7166,3,2016
8156,Julieta,4326444.0,7167,3,2016
8157,Storks,4624424.0,7180,1,2016
8158,American Honey,3721936.0,7182,3,2016
8159,Shin Godzilla,4262980.0,7196,1,2016
8160,"Accountant, The",2140479.0,7212,2,2016
8161,King Dave,4551882.0,7217,1,2016
8162,Ouija: Origin of Evil,4361050.0,7218,3,2016
8163,"Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again, The",1267299.0,7224,3,2016
8164,Doctor Strange,1211837.0,7225,1,2016
8165,"Handmaiden (Ah-ga-ssi) , The",4016934.0,7228,3,2016
8166,Miss Peregrine&#39;s Home for Peculiar Children,1935859.0,7229,3,2016
8167,"Finest Hours, The",2025690.0,7230,3,2016
8168,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),4667788.0,7231,3,2016
8169,Trolls,1679335.0,7237,3,2016
8170,"I, Daniel Blake",5168192.0,7240,3,2016
8171,Certain Women,4468634.0,7246,3,2016
8172,Arrival,2543164.0,7257,3,2016
8173,Ride Along 2,2869728.0,7261,0,2016
8174,Fantastic Beasts and Where to Find Them,3183660.0,7271,3,2016
8175,Divines,4730986.0,7274,3,2016
8176,Loving,4669986.0,7278,3,2016
8177,Jack Reacher: Never Go Back,3393786.0,7279,3,2016
8178,Hacksaw Ridge,2119532.0,7281,1,2016
8179,Batman: Return of the Caped Crusaders,5973626.0,7282,1,2016
8180,Bridget Jones&#39;s Baby,1473832.0,7283,3,2016
8181,"Legend of Tarzan, The",918940.0,7284,0,2016
8182,Wiener-Dog,4144190.0,7285,1,2016
8183,Central Intelligence,1489889.0,7286,2,2016
8184,Moana,3521164.0,7292,3,2016
8185,Elle,3716530.0,7297,3,2016
8186,Nocturnal Animals,4550098.0,7300,3,2016
8187,Ballerina,2261287.0,7310,3,2016
8188,Birkebeinerne,4738360.0,7313,1,2016
8189,"Duel, The",2436682.0,7320,1,2016
8190,Let Me Go,5153952.0,7325,3,2016
8191,Mr. Church,4196848.0,7326,3,2016
8192,Kimi no na wa.,5311514.0,7328,3,2016
8193,Free State of Jones,1124037.0,7332,2,2016
8194,Rogue One,3748528.0,7334,3,2016
8195,Hidden Figures,4846340.0,7336,3,2016
8196,Doukyuusei,5526028.0,7337,0,2016
8197,True Memoirs of an International Assassin,1542768.0,7339,0,2016
8198,Neruda,4698584.0,7350,0,2016
8199,Assassin&#39;s Creed,2094766.0,7351,1,2016
8200,La La Land,3783958.0,7353,3,2016
8201,Sing,3470600.0,7355,3,2016
8202,Passengers,1355644.0,7356,0,2016
8203,In a Valley of Violence,3608930.0,7357,2,2016
8204,Jackie,1619029.0,7358,3,2016
8205,Paterson,5247022.0,7367,1,2016
8206,Dernieres nouvelles du cosmos,5786040.0,7368,3,2016
8207,Hairspray Live!,5664684.0,7369,3,2016
8208,Hurricane Bianca,4007248.0,7370,3,2016
8209,20th Century Women,4385888.0,7372,3,2016
8210,Dangal,5074352.0,7374,3,2016
8211,Fences,2671706.0,7375,3,2016
8212,Manchester by the Sea,4034228.0,7376,3,2016
8213,Hunt for the Wilderpeople,4698684.0,7377,3,2016
8214,Deepwater Horizon,1860357.0,7379,2,2016
8215,Inferno,3062096.0,7385,2,2016
8216,Final Fantasy XV,5595168.0,7393,3,2016
8217,Demain tout commence,5078204.0,7398,3,2016
8218,Contratiempo,4857264.0,7430,1,2016
8219,First Girl I Loved,4262174.0,7416,3,2016
8220,Pete&#39;s Dragon,2788732.0,7417,3,2016
8221,Moonlight,4975722.0,7421,1,2016
8222,Split,4972582.0,7422,3,2016
8223,All Girls Weekend,4247682.0,7436,3,2016
8224,Silence,490215.0,7443,0,2016
8225,Resident Evil: The Final Chapter,2592614.0,7447,3,2016
8226,Florence Foster Jenkins,4136084.0,7448,3,2016
8227,"Eagle Huntress, The",3882074.0,7449,1,2016
8228,"Red Pill, The",3686998.0,7451,3,2016
8229,It&#39;s Only the End of the World,4645368.0,7453,3,2016
8230,Toni Erdmann,4048272.0,7455,3,2016
8231,Aquarius,5221584.0,7456,3,2016
8232,Personal Shopper,4714782.0,7457,3,2016
8233,A Cure for Wellness,4731136.0,7460,1,2016
8234,Mr. Right,2091935.0,7461,2,2016
8235,Marauders,3963816.0,7462,1,2016
8236,Lion,3741834.0,7464,2,2016
8237,Under The Shadow,4273292.0,7465,3,2016
8238,"Great Wall, The",2034800.0,7470,0,2016
8239,Christine,4666726.0,7473,3,2016
8240,Things to come - L&#39;avenir,4120176.0,7474,1,2016
8241,Little Sister,5434870.0,7481,3,2016
8242,Bar Bahar,5974388.0,7485,3,2016
8243,Underworld: Blood Wars,3717252.0,7497,2,2016
8244,Other People,4158876.0,7505,3,2016
8245,Spa Night,5254640.0,7509,3,2016
8246,"Edge of Seventeen, The",1878870.0,7515,3,2016
8247,"Young Offenders, The",4714568.0,7520,3,2016
8248,Always Shine,4392770.0,7525,3,2016
8249,Monster Trucks,3095734.0,7545,0,2016
8250,Breathing Deep,4869556.0,7546,1,2016
8251,"Lost City of Z, The",1212428.0,7555,1,2016
8252,"Love Witch, The",3908142.0,7560,3,2016
8253,Miss Sloane,4540710.0,7561,3,2016
8254,Denial,4645330.0,7562,3,2016
8255,Queen of Katwe,4341582.0,7565,3,2016
8256,Below Her Mouth,5073620.0,7569,3,2016
8257,Live by Night,2361317.0,7583,1,2016
8258,Electra Woman and Dyna Girl,4644822.0,7589,3,2016
8259,Free Fire,4158096.0,7591,0,2016
8260,Raw,4954522.0,7662,3,2016
8261,"Belko Experiment, The",1082807.0,7688,3,2016
8262,Colossal,4680182.0,7691,0,2016
8263,"Girl with All the Gifts, The",4547056.0,7704,3,2016
8264,War on Everyone,3708886.0,7705,3,2016
8265,Cam-Girl,2290819.0,7722,3,2016
8266,"9th Life of Louis Drax, The",3991412.0,7719,1,2016
8267,L&#39;et&agrave; d&#39;oro,4322180.0,7721,1,2016
8268,Keeping Up with the Joneses,2387499.0,7727,3,2016
8269,I Am the Pretty Thing That Lives in the House,5059406.0,7729,3,2016
8270,Spidarlings,2262129.0,7733,3,2016
8271,"Dragon Spell, The",5954304.0,7737,1,2016
8272,Monster High: Welcome to Monster High,5898034.0,7738,3,2016
8273,"Void, The",4255304.0,7741,3,2016
8274,Una,2315582.0,7754,2,2016
8275,Almost Christmas,4649416.0,7758,3,2016
8276,Varoonegi,5695764.0,7759,3,2016
8277,"Untamed, The",5265960.0,7760,3,2016
8278,"Darkness, The",1878841.0,7766,2,2016
8279,Don&#39;t Hang Up,3610746.0,7767,0,2016
8280,Martyrs,1663655.0,7775,3,2016
8281,A United Kingdom,3387266.0,7784,3,2016
8282,Their Finest,1661275.0,7800,3,2016
8283,"Red Turtle, The",3666024.0,7802,0,2016
8284,My Life as a Zucchini,2321405.0,7865,3,2016
8285,A Quiet Passion,2392830.0,7837,3,2016
8286,King of the Dancehall,5918104.0,7871,2,2016
8287,Petersburg: a selfie,5789664.0,7879,3,2016
8288,Pet,1183374.0,7882,2,2016
8289,Prevenge,5154288.0,7886,3,2016
8290,Patients,5598100.0,7911,1,2016
8291,"Siege of Jadotville, The",3922798.0,7912,1,2016
8292,Norman,4191702.0,7952,1,2016
8293,Aruvi,5867800.0,7961,3,2016
8294,Office Christmas Party,1711525.0,7962,3,2016
8295,Hated in the Nation,5709236.0,7965,3,2016
8296,"Autopsy of Jane Doe, The",3289956.0,7975,1,2016
8297,Ice Fantasy,5022298.0,7976,3,2016
8298,A Dark Song,4805316.0,8001,0,2016
8299,Hounds of Love,3896738.0,8009,3,2016
8300,Yoga Hosers,3838992.0,8010,2,2016
8301,Ne gledaj mi u pijat,5791884.0,8018,1,2016
8302,House on Willow Street,4961380.0,8028,3,2016
8303,Little Door Gods,4788934.0,8030,3,2016
8304,R&eacute;parer les vivants,5096536.0,8032,1,2016
8305,Pink,5571734.0,8034,3,2016
8306,Planetarium,4680196.0,8035,3,2016
8307,Fai bei sogni,4746506.0,8047,2,2016
8308,Better Watch Out,4443658.0,8049,3,2016
8309,Rustom,5165344.0,8067,3,2016
8310,Nowhere Boys: The Book of Shadows,4836736.0,8068,3,2016
8311,Locos de Amor,5908566.0,8076,2,2016
8312,Our Kind of Traitor,1995390.0,8083,3,2016
8313,Sensitivity Training,5697078.0,8084,3,2016
8314,Maudie,3721954.0,8092,3,2016
8315,"Transfiguration, The",5039088.0,8095,0,2016
8316,Tenemos la carne [We Are the Flesh],4682708.0,8129,0,2016
8317,"Midnight Man, The",5629964.0,8136,3,2016
8318,Tschick,4911940.0,8135,1,2016
8319,My Big Fat Greek Wedding 2,3760922.0,8273,3,2016
8320,"Choice, The",3797868.0,8272,3,2016
8321,Thomas &amp; Friends: The Great Race,5563932.0,8325,3,2016
8322,"Birth of a Nation, The",4196450.0,8207,1,2016
8323,"Perfect Match, The",4871980.0,8258,2,2016
8324,"Brothers Grimsby, The",3381008.0,8228,1,2016
8325,Koe no katachi,5323662.0,8312,1,2016
8326,"Angry Birds Movie, The",1985949.0,8309,1,2016
8327,Ice Age: Collision Course,3416828.0,8332,3,2016
8328,Blair Witch,1540011.0,8338,2,2016
8329,Collateral Beauty,4682786.0,8339,2,2016
8330,Allied,3640424.0,8341,3,2016
8331,Billions,4270492.0,8348,3,2016
8332,Middle School: The Worst Years of My Life,4981636.0,8350,3,2016
8333,Meet the Blacks,4191580.0,8366,3,2016
8334,A Monster Calls,3416532.0,8372,3,2016
8335,Barbershop: The Next Cut,3628584.0,8373,3,2016
8336,Dirty Grandpa,1860213.0,8376,2,2016
8337,Masterminds,2461150.0,8455,3,2016
8338,Bliss!,1316541.0,8505,3,2016
8339,Raman Raghav 2.0,5662932.0,8570,2,2016
8340,I Had a Bloody Good Time at House Harker,4779026.0,8581,1,2016
8341,Liberty&#39;s Secret,4396662.0,8602,3,2016
8342,Quand on a 17 ans,4331970.0,8603,3,2016
8343,Women Who Kill,3973012.0,8604,3,2016
8344,Friend Request,3352390.0,8691,3,2016
8345,Seoulyeok [Seoul Station],3845670.0,8696,0,2016
8346,Courier X,3589968.0,8705,0,2016
8347,Vier gegen die Bank,5173166.0,8716,1,2016
